shop_id,2016/10/18  view,2016/10/19  view,2016/10/20  view,2016/10/21  view,2016/10/22  view,2016/10/23  view,2016/10/24  view
1694,0,0,0,0,0,1,2
1695,4,5,6,0,1,2,1
1696,0,3,0,0,0,0,0
1697,8,6,4,3,6,9,11
1698,1,6,5,0,0,8,2
1699,18,14,16,19,21,26,38
1700,16,13,13,16,10,15,11
1701,3,3,1,2,4,5,2
1702,2,2,3,2,1,0,1
1703,11,3,7,9,8,10,3
1704,10,13,7,14,11,7,6
1705,1,1,5,1,1,8,0
1706,1,3,2,0,0,0,0
1707,9,14,13,6,14,15,11
1708,2,2,1,1,2,1,1
1709,2,2,0,0,0,2,2
1710,10,6,9,10,10,10,10
1711,1,1,0,1,1,0,0
1712,48,33,30,39,38,41,25
1713,5,2,2,10,6,3,3
1714,5,5,6,6,9,6,3
1715,3,9,11,5,9,23,7
1716,13,9,8,16,8,1,6
1717,19,18,17,33,28,18,16
1718,14,11,10,6,6,8,2
1719,6,9,2,5,13,7,12
1720,20,23,21,21,16,16,15
1721,1,3,3,3,2,3,3
1722,1,0,4,3,6,4,8
1723,29,25,34,23,34,27,16
1724,2,3,0,4,3,3,1
1725,5,6,6,13,10,7,7
1726,21,36,39,24,39,38,27
1727,6,7,4,4,6,3,14
1728,1,1,2,1,1,1,0
1729,6,2,2,7,17,4,6
1730,66,57,59,52,80,62,40
1731,2,0,0,1,0,0,1
1732,26,26,19,20,26,21,20
1733,3,5,4,3,4,3,7
1734,2,5,8,1,0,0,0
1735,15,8,9,19,14,13,12
1736,3,5,6,7,2,2,4
1737,1,6,8,6,5,2,4
1738,5,0,1,0,1,1,6
1739,9,13,14,13,14,8,13
1740,3,0,8,0,0,0,0
1741,0,2,0,2,2,0,2
1742,0,3,4,5,3,0,1
1743,5,10,12,11,6,9,8
1744,13,10,6,14,12,13,9
1745,43,46,50,65,65,62,48
1746,7,12,11,12,9,9,7
1747,10,3,6,9,12,7,1
1748,47,42,37,39,55,40,32
1749,2,1,2,2,2,4,3
1750,9,12,5,9,9,9,6
1751,11,17,17,22,29,23,14
1752,0,0,0,0,0,0,0
1753,1,5,0,4,5,3,2
1754,5,7,3,1,4,2,4
1755,7,3,6,8,6,2,1
1756,19,24,17,19,30,41,29
1757,0,0,0,0,0,0,0
1758,4,7,4,7,8,10,2
1759,4,3,3,4,7,3,1
1760,22,11,25,15,18,17,22
1761,21,26,26,15,31,22,14
1762,1,10,4,2,4,1,5
1763,16,4,11,7,10,6,9
1764,0,0,1,0,0,0,0
1765,23,35,20,17,4,16,8
1766,4,10,8,0,2,0,2
1767,7,14,8,10,11,2,6
1768,1,0,5,3,3,1,0
1769,1,0,3,0,2,1,1
1770,6,7,16,6,10,6,5
1771,1,1,2,4,5,5,1
1772,3,2,1,3,6,7,1
1773,14,16,7,5,11,6,10
1774,9,3,1,2,1,2,5
1775,29,31,31,42,54,36,22
1776,13,18,19,12,14,7,9
1777,0,2,3,0,5,1,0
1778,1,0,3,1,0,4,1
1779,9,7,14,16,9,11,14
1780,17,16,10,18,27,10,9
1781,3,2,4,3,9,4,7
1782,0,2,1,1,1,1,0
1783,52,44,27,52,57,65,46
1784,37,37,35,39,27,39,32
1785,3,0,1,0,1,1,6
1786,164,185,212,238,170,206,244
1787,4,9,10,3,7,8,10
1788,63,57,73,59,61,63,61
1789,4,1,0,4,3,2,4
1790,23,14,10,15,8,8,8
1791,17,12,13,13,11,6,6
1792,9,12,5,10,20,7,15
1793,1,0,0,2,0,1,0
1794,2,2,9,6,5,7,7
1795,7,3,6,1,7,6,7
1796,3,8,8,11,9,7,12
1797,4,1,3,2,3,1,1
1798,3,9,1,3,8,3,5
1799,1,1,1,6,1,4,3
1800,11,11,11,17,18,18,9
1801,59,49,61,53,66,71,61
1802,9,4,9,4,10,2,2
1803,8,10,10,3,6,1,9
1804,20,21,22,34,29,44,17
1805,23,20,30,26,14,30,18
1806,0,0,2,2,0,1,0
1807,19,19,16,15,24,26,16
1808,4,5,7,2,5,7,2
1809,4,13,12,18,9,22,7
1810,2,7,2,5,4,2,3
1811,1,3,1,0,5,3,1
1812,6,8,10,7,18,16,9
1813,6,8,5,7,5,8,3
1814,4,8,4,6,8,5,6
1815,6,3,5,1,0,1,0
1816,3,10,10,6,5,2,6
1817,13,15,19,25,14,20,15
1818,9,13,5,10,8,5,12
1819,4,4,2,1,3,2,2
1820,11,9,13,32,23,20,6
1821,42,68,47,69,65,53,36
1822,2,4,3,3,5,2,1
1823,159,186,221,206,214,234,198
1824,5,4,4,2,5,3,5
1825,11,9,8,4,11,7,4
1826,14,10,12,18,12,14,4
1827,1,11,2,3,1,0,2
1828,12,24,16,19,20,15,16
1829,32,16,15,27,18,19,14
1830,22,20,27,23,23,18,11
1831,5,12,8,7,15,7,7
1832,0,1,0,0,2,0,1
1833,14,5,6,13,9,5,4
1834,3,1,1,0,2,2,0
1835,16,5,5,11,5,5,10
1836,22,41,33,25,37,10,17
1837,1,5,4,10,9,4,9
1838,2,1,2,2,2,0,0
1839,17,12,22,18,27,14,13
1840,12,5,7,7,2,3,1
1841,16,13,14,14,21,14,10
1842,6,6,2,9,5,6,3
1843,0,0,0,2,0,1,0
1844,23,21,15,17,9,14,21
1845,2,0,2,0,1,0,0
1846,19,14,12,16,27,43,13
1847,2,3,3,4,3,4,1
1848,38,60,48,44,41,55,22
1849,2,1,0,2,1,0,1
1850,3,3,1,2,5,0,1
1851,4,6,4,5,4,4,3
1852,2,1,2,2,4,1,2
1853,11,8,11,5,19,4,2
1854,0,1,3,0,0,2,2
1855,0,1,0,1,1,1,1
1856,10,0,5,1,1,2,3
1857,10,3,12,4,8,9,5
1858,3,4,8,3,1,0,2
1859,40,28,35,45,44,50,40
1860,5,7,4,4,4,7,3
1861,18,21,17,17,25,21,24
1862,2,3,1,3,1,5,1
1863,5,6,5,3,2,3,1
1864,1,2,2,1,2,2,1
1865,12,13,8,10,12,12,13
1866,9,1,7,3,2,4,4
1867,4,3,0,6,2,3,6
1868,33,26,16,24,27,27,18
1869,50,33,27,46,61,68,50
1870,13,7,9,10,11,3,7
1871,12,9,5,9,15,15,9
1872,7,8,7,13,15,4,9
1873,6,1,8,3,7,11,3
1874,54,49,42,78,78,57,33
1875,3,1,0,6,3,0,0
1876,26,26,26,26,26,32,31
1877,15,10,7,9,16,11,17
1878,1,0,1,1,5,2,2
1879,3,1,0,6,2,2,0
1880,5,4,13,7,14,7,4
1881,10,15,19,12,11,15,9
1882,29,20,25,23,36,32,12
1883,65,84,102,122,107,102,101
1884,13,13,10,12,17,13,12
1885,5,4,4,4,1,4,5
1886,11,11,7,7,10,15,48
1887,2,5,4,2,4,3,1
1888,2,5,5,4,11,2,7
1889,0,2,0,3,0,0,2
1890,1,1,0,2,5,1,4
1891,5,8,4,5,3,4,8
1892,29,55,41,24,26,43,34
1893,16,33,9,15,24,10,19
1894,3,2,0,2,2,0,0
1895,15,14,13,13,15,14,3
1896,1,1,2,1,0,2,2
1897,15,7,12,9,7,7,7
1898,37,18,30,21,35,15,15
1899,4,4,7,4,10,9,2
1900,0,0,0,1,0,0,0
1901,8,4,3,2,4,7,2
1902,4,8,2,6,3,6,2
1903,21,27,33,29,35,38,30
1904,4,5,5,7,3,0,7
1905,0,3,1,1,4,0,2
1906,63,40,51,48,44,53,33
1907,2,0,0,3,4,4,7
1908,21,27,20,28,24,24,13
1909,7,13,5,4,3,12,2
1910,3,2,3,1,3,1,3
1911,588,589,599,666,843,736,596
1912,11,18,9,10,7,25,6
1913,9,6,2,7,5,4,3
1914,1,0,2,2,1,1,1
1915,4,11,7,4,3,5,4
1916,1,2,1,2,2,2,0
1917,10,10,12,8,13,13,15
1918,2,7,2,0,0,0,1
1919,17,28,16,16,25,19,16
1920,5,0,0,0,0,2,1
1921,10,8,16,16,11,11,11
1922,4,4,3,3,4,10,7
1923,7,10,5,10,6,3,1
1924,43,29,43,39,37,48,25
1925,5,3,4,8,6,3,2
1926,7,19,11,11,4,5,19
1927,6,7,5,10,6,4,5
1928,44,38,46,59,56,36,33
1929,0,0,1,3,0,0,0
1930,25,16,13,22,13,27,23
1931,17,10,5,12,9,13,9
1932,4,1,2,3,1,1,3
1933,7,8,7,4,9,5,10
1934,55,40,34,34,24,40,38
1935,262,262,260,317,198,368,290
1936,18,14,18,27,52,38,12
1937,2,0,2,2,2,4,1
1938,6,16,18,25,35,33,16
1939,9,4,3,7,9,6,2
1940,15,16,21,15,23,21,15
1941,11,9,8,6,5,5,3
1942,16,14,17,27,18,28,6
1943,4,7,7,11,6,7,11
1944,15,11,20,17,29,25,23
1945,14,14,18,15,12,15,12
1946,3,5,8,5,5,5,6
1947,0,0,1,0,0,0,0
1948,3,3,11,3,5,3,4
1949,1,1,1,1,2,4,1
1950,11,20,22,30,23,34,8
1951,61,35,36,54,48,50,33
1952,13,12,13,13,10,14,8
1953,9,14,2,13,14,9,9
1954,12,3,10,11,8,15,11
1955,22,14,16,9,26,28,9
1956,3,1,3,2,4,3,2
1957,0,0,1,0,0,1,2
1958,6,5,9,5,4,11,6
1959,11,11,11,13,6,12,5
1960,60,47,60,48,59,62,52
1961,1,1,2,0,0,1,1
1962,4,1,2,2,3,2,0
1963,1,0,2,1,2,0,7
1964,1,3,4,3,0,4,4
1965,10,10,10,17,14,8,6
1966,4,3,3,10,0,4,2
1967,0,2,3,0,2,2,2
1968,2,3,2,1,2,4,2
1969,7,14,11,9,14,19,11
1970,4,5,10,11,7,3,11
1971,2,5,3,5,2,2,1
1972,20,14,26,17,30,37,9
1973,14,7,10,19,10,4,8
1974,2,2,4,2,1,3,1
1975,31,26,28,39,33,17,23
1976,70,74,69,57,63,45,51
1977,30,35,35,27,20,32,39
1978,13,7,10,10,10,13,8
1979,5,2,7,11,2,5,1
1980,21,13,36,16,28,17,13
1981,4,4,5,1,1,3,7
1982,8,10,10,14,11,6,9
1983,8,6,8,8,6,6,0
1984,2,7,7,4,5,2,6
1985,28,27,21,28,37,25,11
1986,31,34,24,32,41,36,10
1987,3,6,1,0,1,0,2
1988,26,24,35,33,39,18,7
1989,9,5,7,8,9,7,3
1990,27,14,21,38,29,21,17
1991,2,0,1,1,2,0,0
1992,69,104,78,82,94,74,53
1993,5,4,2,4,6,10,3
1994,4,3,6,0,2,2,0
1995,1,1,1,1,1,2,0
1996,8,10,8,2,2,9,5
1997,4,1,5,4,7,2,3
1998,26,21,30,24,14,31,26
1999,16,29,22,23,32,20,3
2000,18,14,35,13,6,4,19
